"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","response"
0.984634772408754,0.708602224243805,0.960306254215539,0.442522119032219,0.933487793663517,0.77424429776147,0.421686497982591,0.274963623145595,0.247479717247188,0.610315775033087,"class2"
0.559293119702488,0.385652223136276,0.259150884812698,0.132620334625244,0.170793380355462,0.163186396937817,0.832205075304955,0.744085316779092,0.846049913903698,0.0206589864101261,"class2"
0.411953368689865,0.788960063131526,0.500915811164305,0.603150550276041,0.555520602734759,0.869139372371137,0.153933361172676,0.391453439602628,0.630318214884028,0.309712512651458,"class2"
0.848334277514368,0.598559314152226,0.0482724776957184,0.14976683515124,0.717589277075604,0.722359997453168,0.312994279898703,0.226429468952119,0.810769191011786,0.976135142613202,"class1"
0.621157531160861,0.610382766230032,0.659794163424522,0.828647953923792,0.139561943244189,0.96011243481189,0.178718622308224,0.366540837334469,0.654912372352555,0.223975426983088,"class1"
0.879172212677076,0.933107441756874,0.497580336639658,0.270453299861401,0.275308437412605,0.792041421402246,0.951713971793652,0.475174624472857,0.456313747214153,0.997006107121706,"class1"
0.494674874003977,0.283597888192162,0.814190661534667,0.0802879496477544,0.727350009139627,0.696230120491236,0.587375094182789,0.202908967621624,0.204297505551949,0.496774296043441,"class2"
0.829050486441702,0.668988993391395,0.40619248803705,0.0718636035453528,0.859250770648941,0.782530249794945,0.991776909213513,0.362040929030627,0.611390940379351,0.0502130829263479,"class1"
0.250803484814242,0.14440425275825,0.721986309392378,0.0755584880243987,0.374839328695089,0.582601404981688,0.890811780001968,0.501863304525614,0.918292322428897,0.954789554234594,"class1"
0.527706801425666,0.183505504392087,0.558684788644314,0.115123971132562,0.776434825034812,0.278755142120644,0.456027056556195,0.278203688096255,0.811087927315384,0.564038187498227,"class1"
0.588911558501422,0.954043561825529,0.397266592597589,0.356785177486017,0.985898061655462,0.403284535510466,0.165062525775284,0.895620916737244,0.0189516418613493,0.85687769530341,"class2"
0.595119775040075,0.506869027391076,0.768220451893285,0.22951712901704,0.191576478537172,0.701267727185041,0.2920686614234,0.792537073371932,0.885994833894074,0.97250826167874,"class1"
0.751315331086516,0.151538676116616,0.481743575073779,0.0872354141902179,0.561713029397652,0.881224911892787,0.433616496622562,0.715636990964413,0.433228119742125,0.194051275029778,"class1"
0.80494300997816,0.588161335792392,0.676271067932248,0.508685065666214,0.484648465411738,0.377895437180996,0.502029495546594,0.370714890304953,0.97544341837056,0.116287698736414,"class2"
0.129153917310759,0.881421287311241,0.647688466822729,0.18425403884612,0.893896084511653,0.0164429468568414,0.858386625535786,0.747376209124923,0.993143336847425,0.803851397009566,"class2"
0.761839289683849,0.506656281650066,0.224163114558905,0.055458634160459,0.460373636800796,0.257774951169267,0.80497838021256,0.0845204629004002,0.664554841350764,0.428865351481363,"class1"
0.143395465100184,0.654969548573717,0.158470445079729,0.891570342238992,0.718210399150848,0.587109165964648,0.899848985252902,0.454973200568929,0.913951432798058,0.344171720556915,"class2"
0.0773919268976897,0.977813875535503,0.774960187030956,0.52885256242007,0.830341766355559,0.174585806205869,0.699349062051624,0.0839542988687754,0.0618304312229156,0.46273972815834,"class1"
0.80576375965029,0.181556194555014,0.211299704620615,0.586078187916428,0.554709705989808,0.710541854146868,0.16867424803786,0.409770260099322,0.433214201359078,0.65189328440465,"class2"
0.0830526622012258,0.617976137204096,0.200201160972938,0.987245854223147,0.287897940957919,0.43453603121452,0.328805214725435,0.0065422838088125,0.398271380225196,0.421611402882263,"class2"
0.907087637810037,0.677283152239397,0.0463353553786874,0.199260585475713,0.108864717418328,0.0572120568249375,0.290013890014961,0.373787004034966,0.089215710060671,0.59797949437052,"class2"
0.592770333169028,0.0644703558646142,0.723227147012949,0.499945621704683,0.881128453882411,0.0241927173919976,0.353001828305423,0.0800983335357159,0.333970055449754,0.232154650613666,"class2"
0.81788889830932,0.940401569474488,0.752538746455684,0.227314563468099,0.924191711237654,0.616550905164331,0.613702554022893,0.436182006727904,0.716525044292212,0.309250094462186,"class2"
0.467833752511069,0.791405658004805,0.228617320070043,0.818686431040987,0.678857951192185,0.410962469642982,0.98929694853723,0.119848449947312,0.59859364759177,0.985849759774283,"class2"
0.541952573461458,0.952835918171331,0.0214332863688469,0.188074972014874,0.184730053180829,0.592316432390362,0.264079505577683,0.236705887829885,0.403831962961704,0.831382478354499,"class1"
0.292021526722237,0.875479244859889,0.826172304106876,0.315338899381459,0.615048215258867,0.87484536645934,0.889532448258251,0.454885651590303,0.736081516370177,0.00673298235051334,"class2"
0.629394848132506,0.377949158428237,0.0637949632946402,0.14024235191755,0.290218383772299,0.0447751504834741,0.555552312172949,0.43815515586175,0.229687384096906,0.396004227921367,"class1"
0.558123535476625,0.773834358667955,0.680966953281313,0.986838642507792,0.334912084275857,0.348654908593744,0.538664841093123,0.805746750440449,0.672540393192321,0.300157342571765,"class2"
0.295374992536381,0.990690536797047,0.550727455643937,0.414692210266367,0.620029237587005,0.618845051387325,0.768043572083116,0.700147580821067,0.73477025819011,0.917456970084459,"class2"
0.472848318517208,0.987336188089103,0.368116311263293,0.236596750328317,0.998034760123119,0.46295805205591,0.0425393204204738,0.397374647436664,0.840633871266618,0.812535654054955,"class2"
0.101336893159896,0.88465739111416,0.726094477577135,0.600380364339799,0.377895787358284,0.763097115326673,0.70597528363578,0.306987028103322,0.126237390097231,0.315255855210125,"class1"
0.801852295408025,0.755693089216948,0.407982008066028,0.29684230289422,0.943739803740755,0.68780145002529,0.626462937798351,0.116848621983081,0.457506895530969,0.886911127716303,"class2"
0.874801442259923,0.257912542670965,0.640027213143185,0.721310762688518,0.379413261078298,0.0680639774072915,0.30734638730064,0.708420084556565,0.413929492002353,0.567745753563941,"class2"
0.773487228667364,0.597414828836918,0.832167169079185,0.971622821176425,0.99841351993382,0.578244371106848,0.689086291007698,0.17920523090288,0.174734990345314,0.169828972313553,"class2"
0.551222717622295,0.694085719529539,0.618828353239223,0.730920880334452,0.811969430884346,0.204454209189862,0.09234554390423,0.728492661379278,0.650786702753976,0.030329913366586,"class2"
0.139758603414521,0.273555563995615,0.808688184944913,0.383974636904895,0.309458393370733,0.693573222961277,0.742201710352674,0.373227488715202,0.130042705219239,0.677241367753595,"class1"
0.79713500267826,0.475797106511891,0.334060645895079,0.162069044308737,0.572496060514823,0.525595301296562,0.163468292215839,0.374133147066459,0.211257209070027,0.213113879552111,"class1"
0.644057411933318,0.861816348740831,0.472149104112759,0.232510485919192,0.303464547265321,0.0792588458862156,0.270483208354563,0.796534287044778,0.123689212370664,0.661341102793813,"class2"
0.225931984605268,0.980671226046979,0.726807987783104,0.487052757758647,0.687973063439131,0.503400159534067,0.370315522886813,0.475189012940973,0.292870106408373,0.769330092472956,"class2"
0.638637129217386,0.956418171990663,0.914995883591473,0.543411167571321,0.346510908100754,0.192935219034553,0.36247319704853,0.887158499099314,0.215740081155673,0.131806308869272,"class2"
0.972886435687542,0.690542102558538,0.388928014552221,0.536103121936321,0.708489005453885,0.0492874865885824,0.637135478435084,0.290137007366866,0.201121599646285,0.480439955368638,"class2"
0.496149170212448,0.481422131182626,0.606243116315454,0.606220185523853,0.18593797693029,0.893916507950053,0.907516896724701,0.441311884438619,0.840278191957623,0.455999316880479,"class1"
0.31306004524231,0.944689210504293,0.119082205928862,0.824925743974745,0.0262528106104583,0.0465043955482543,0.369438336463645,0.690299504669383,0.309799181995913,0.320997150614858,"class2"
0.190460417186841,0.743531524669379,0.790766241494566,0.176722540985793,0.760179576231167,0.14538941392675,0.686446964042261,0.552036841399968,0.712604057975113,0.482717246981338,"class2"
0.765502058435231,0.233590498100966,0.834119772771373,0.0319551625289023,0.848985825665295,0.562952755251899,0.618786704260856,0.268772192532197,0.965228254674003,0.14375584712252,"class2"
0.488668284611776,0.467202226165682,0.636303663486615,0.140552471391857,0.218417052179575,0.559343580389395,0.27753464365378,0.735596515703946,0.703020807588473,0.981431304942816,"class1"
0.948512519942597,0.1507783154957,0.949026667280123,0.355122162029147,0.821358274435624,0.188163940561935,0.210714503191411,0.245570953702554,0.430191493825987,0.316278841579333,"class1"
0.222996443742886,0.377203558804467,0.0318247035611421,0.760772519977763,0.433167448500171,0.193516043014824,0.900271696038544,0.479949602857232,0.661050974857062,0.908068818971515,"class1"
0.791582961799577,0.380843511316925,0.831962474156171,0.00320523744449019,0.728070689365268,0.231627472210675,0.827447436749935,0.783277404494584,0.0225828438997269,0.719427165808156,"class2"
0.87783362925984,0.255873491056263,0.0903109824284911,0.813368317205459,0.456826354144141,0.876851589651778,0.924844385357574,0.256212706211954,0.124382184119895,0.930094526382163,"class2"
0.320484918542206,0.270819384604692,0.67105418164283,0.405286035966128,0.374243789585307,0.203318937215954,0.887800025753677,0.859229245688766,0.49420640594326,0.921180857578292,"class1"
0.682693786220625,0.433515067212284,0.298888466088101,0.344778043217957,0.92706142924726,0.490708885714412,0.144924450432882,0.190354851074517,0.627915921155363,0.107707214076072,"class2"
0.352009291294962,0.684814314590767,0.462443894706666,0.93712743325159,0.22638841625303,0.488676191773266,0.772047146456316,0.327900110278279,0.217136681778356,0.864671345800161,"class2"
0.726854956708848,0.310410383157432,0.778306734981015,0.282500706613064,0.161437521222979,0.491813296917826,0.0238004988059402,0.686596306506544,0.526171134784818,0.723473466467112,"class1"
0.485791070153937,0.976525922771543,0.02302554436028,0.0202035347465426,0.267055323114619,0.56189377931878,0.90729039744474,0.970502351876348,0.740128290141001,0.746285240165889,"class1"
0.953034459613264,0.560999531531706,0.37341575184837,0.214022231521085,0.225164165021852,0.551081783138216,0.512178237084299,0.975602956023067,0.807356068165973,0.495554721681401,"class1"
0.754808359313756,0.713572789216414,0.865536633180454,0.308034264016896,0.183430231874809,0.46475826529786,0.309941563988104,0.910132765304297,0.904777890536934,0.909492888487875,"class2"
0.0486064474098384,0.699309512740001,0.690639319363981,0.279654829762876,0.0898935268633068,0.122173241106793,0.527673016069457,0.0501563863363117,0.928198272828013,0.266106950351968,"class2"
0.640030574053526,0.749995259335265,0.741038392996415,0.420696719083935,0.19335533794947,0.0156376839149743,0.425800680182874,0.0240735053084791,0.318072849186137,0.238862201105803,"class2"
0.771539401495829,0.187805321766064,0.0467309257946908,0.734350498998538,0.596164884977043,0.0105413880664855,0.0544345462694764,0.931174427270889,0.527770995628089,0.191165466792881,"class1"
0.405035877367482,0.958839791594073,0.00261940946802497,0.634696148801595,0.666626051999629,0.411993661895394,0.206966361962259,0.466576654696837,0.342235964490101,0.683740691980347,"class2"
0.686477310489863,0.750386223895475,0.563238445669413,0.403838503174484,0.387256998801604,0.484390298137441,0.915317574515939,0.720027564326301,0.336506088264287,0.971269935602322,"class1"
0.104238732950762,0.0871794610284269,0.809045534580946,0.17437487677671,0.212682699086145,0.575994024286047,0.381386460969225,0.76963056018576,0.439437267370522,0.251910977764055,"class2"
0.117284309584647,0.724013190250844,0.504333863034844,0.507015540963039,0.75474486220628,0.0822537667118013,0.836266094585881,0.349966741167009,0.0557527740020305,0.515130793908611,"class1"
0.193291992414743,0.414880002848804,0.658499990124255,0.300482615362853,0.945296006044373,0.841735869180411,0.0545362972188741,0.402104065520689,0.64900207775645,0.336864802287892,"class1"
0.637714895419776,0.925995323807001,0.910675000632182,0.983575061894953,0.224429650465026,0.307394793257117,0.73960846173577,0.946956024505198,0.412511085625738,0.070182629628107,"class2"
0.0933745293878019,0.880740879103541,0.0475052066612989,0.502406504470855,0.106561908032745,0.418722562026232,0.285939182387665,0.479686479782686,0.683982145506889,0.217594853369519,"class1"
0.497191857546568,0.226610173936933,0.579898721072823,0.448938280809671,0.691982340300456,0.556184810353443,0.484807346714661,0.0391719941981137,0.79131542891264,0.457700385013595,"class2"
0.527586552547291,0.787595509318635,0.333584479289129,0.593302094610408,0.553371436661109,0.786181070143357,0.706453724764287,0.882575130788609,0.521875767037272,0.942386969691142,"class2"
0.363054970046505,0.779816631227732,0.114099306520075,0.286255151266232,0.193985551130027,0.389288470381871,0.979481334332377,0.207955662859604,0.476193851325661,0.20905410638079,"class1"
0.944387819152325,0.772622834192589,0.482217009179294,0.343398866476491,0.863984217401594,0.985216846689582,0.229345740750432,0.82689378852956,0.714996349066496,0.499625270022079,"class2"
0.188922484172508,0.523157946299762,0.367923940299079,0.441259802319109,0.953278103843331,0.426554696634412,0.764180595288053,0.277360845124349,0.900131411850452,0.501737674232572,"class1"
0.622096128063276,0.168219790328294,0.646885694004595,0.0205248571000993,0.503086970187724,0.775027338415384,0.236278757918626,0.122450947295874,0.825200164923444,0.885447190375999,"class2"
0.884582753526047,0.636784258065745,0.183720485307276,0.725574029842392,0.000300399493426085,0.205912091536447,0.87981368531473,0.518773208372295,0.818820440443233,0.00686518149450421,"class2"
0.102103296667337,0.93908500764519,0.239492596592754,0.426896474556997,0.800164789892733,0.972048300784081,0.962130582192913,0.298220216995105,0.0312446902971715,0.379345551831648,"class1"
0.45032746437937,0.759954367531464,0.0972445316147059,0.272030095336959,0.101945924805477,0.405491496436298,0.545492318458855,0.506364553701133,0.932634300552309,0.789330169791356,"class1"
0.639283649157733,0.307112452341244,0.625306153437123,0.15340454573743,0.695114848902449,0.858712362591177,0.922010554932058,0.990309765795246,0.982086358591914,0.534997137961909,"class1"
0.966732304077595,0.569667364703491,0.0381808476522565,0.0608569192700088,0.0331570373382419,0.252113835187629,0.722312154946849,0.673191625392064,0.44902230007574,0.85846805293113,"class1"
0.897404837654904,0.935296431416646,0.398664774838835,0.51289816503413,0.326270504388958,0.547886786283925,0.646132369525731,0.952874971786514,0.605981690343469,0.134884403785691,"class2"
0.212172138271853,0.991118531441316,0.825798088684678,0.461917321197689,0.30166704650037,0.902726615546271,0.154040164779872,0.542457449482754,0.961911548860371,0.448799491161481,"class2"
0.986148392083123,0.337790296180174,0.9526098780334,0.726479513337836,0.714702605269849,0.306405452778563,0.196206986205652,0.160607327939942,0.597139089368284,0.704993474995717,"class2"
0.711960541084409,0.655644008889794,0.073675288585946,0.179607244441286,0.0244947567116469,0.665629665600136,0.551435915287584,0.61390064493753,0.321361138252541,0.887433799915016,"class1"
0.510178104974329,0.692074673483148,0.223952142056078,0.744774185121059,0.724339033011347,0.562663747696206,0.857582450844347,0.335854411590844,0.782177287852392,0.0846729027107358,"class1"
0.929853804642335,0.940480303717777,0.353497851639986,0.422906960826367,0.876960513880476,0.151655550580472,0.391532563371584,0.81851786095649,0.627562044421211,0.822886984562501,"class2"
0.382070404710248,0.306564893806353,0.714617362013087,0.969671577680856,0.435860058758408,0.431840223260224,0.275103999767452,0.542914770776406,0.587336410302669,0.118678259896114,"class2"
0.90191213786602,0.625612023519352,0.825193088036031,0.215933779021725,0.137203128542751,0.185692693339661,0.777886052848771,0.648851974867284,0.0048132452648133,0.778439159039408,"class2"
0.337490970036015,0.853325762553141,0.482068432960659,0.734663954470307,0.142349176574498,0.243820521049201,0.670259639620781,0.587025798857212,0.291357605019584,0.90693979873322,"class2"
0.961647981312126,0.169218077557161,0.872403241461143,0.0708969896659255,0.869805433321744,0.540520884096622,0.572767407866195,0.372175794327632,0.326098278863356,0.269813359249383,"class2"
0.714074572082609,0.413465958787128,0.116713762516156,0.257641489850357,0.472259036032483,0.666652177926153,0.695431642699987,0.474032807862386,0.28031207062304,0.203866006340832,"class2"
0.133055189857259,0.0926860335748643,0.990986625431105,0.104497710010037,0.95473207696341,0.0917552397586405,0.919800898525864,0.364172782283276,0.925895789870992,0.453189241234213,"class1"
0.830780373653397,0.170736947795376,0.552846237551421,0.403882746119052,0.230232120724395,0.721004848834127,0.854479303816333,0.998188009951264,0.927932886173949,0.255222540581599,"class2"
0.755728201009333,0.204762694891542,0.761908365413547,0.25349774165079,0.237462328281254,0.387943996116519,0.184228714322671,0.679147792747244,0.389308862388134,0.759854063391685,"class2"
0.633014027494937,0.241050603799522,0.472741123056039,0.685496563790366,0.948840437456965,0.246329412329942,0.264140059472993,0.0488710063509643,0.499784814892337,0.260793942492455,"class1"
0.64205095730722,0.482971033081412,0.117148162797093,0.721426802687347,0.445268014911562,0.679204716114327,0.300298876361921,0.0830388981848955,0.634991964325309,0.716855775099248,"class1"
0.956643685232848,0.167521714931354,0.896581049077213,0.896731991320848,0.0203923815861344,0.608645486179739,0.680546268820763,0.327160738641396,0.0532622840255499,0.181733688339591,"class2"
0.210479045752436,0.630190111463889,0.768773795571178,0.407884231768548,0.588666275376454,0.943333363626152,0.047611441463232,0.929123393958434,0.607094164472073,0.472854636143893,"class2"
0.719682182185352,0.8534221642185,0.886217465624213,0.00819372851401567,0.0963979971129447,0.174693105043843,0.820104085840285,0.888412165921181,0.686420685378835,0.503375082509592,"class2"
0.857217969372869,0.225121113937348,0.675225377082825,0.514193607261404,0.864746561506763,0.606029608054087,0.129271201090887,0.934273915831,0.669979832600802,0.8294231754262,"class1"
0.0782550692092627,0.53873801487498,0.144961924059317,0.672152546001598,0.824532118393108,0.434202201897278,0.555469293612987,0.318220048444346,0.875731964362785,0.352569914422929,"class1"
0.881413748255,0.00252354680560529,0.322424646001309,0.251890285173431,0.92986893770285,0.00723424321040511,0.473179503343999,0.984999800566584,0.520625085569918,0.38478889898397,"class1"
0.577109975973144,0.147036654409021,0.258315823273733,0.355151833733544,0.115522793726996,0.490651628468186,0.795124583877623,0.797758378321305,0.369723832467571,0.715914017288014,"class1"
0.542218984104693,0.00643273000605404,0.212526513962075,0.224265798693523,0.860222400631756,0.119623742299154,0.958908550208434,0.732043606694788,0.732843725942075,0.773412287468091,"class1"
0.670323573052883,0.941952171735466,0.530273122014478,0.542119356105104,0.100092533743009,0.626814318122342,0.257281665690243,0.972067246679217,0.605745807057247,0.313356787431985,"class2"
0.156786027364433,0.34928837697953,0.914708284661174,0.952616142574698,0.968032604083419,0.501902208896354,0.864588380558416,0.192471322836354,0.224293124629185,0.509717211825773,"class2"
0.809337245998904,0.376753126271069,0.385183212580159,0.0801867700647563,0.562359279720113,0.265679161762819,0.495126690715551,0.0459342522080988,0.159126939019188,0.927212232258171,"class1"
0.504678736673668,0.749498020159081,0.251342057716101,0.480889765545726,0.79458216810599,0.0909746894612908,0.148594746366143,0.166001279605553,0.836537847295403,0.76328282803297,"class2"
0.905652954243124,0.189778530970216,0.090943536022678,0.808328842977062,0.475026932777837,0.0733858288731426,0.731283345259726,0.242341213161126,0.713823290774599,0.639663269044831,"class1"
0.890057192649692,0.683360808994621,0.624181767692789,0.686734341550618,0.0741028694901615,0.119494704995304,0.170597264077514,0.749170980649069,0.285255839582533,0.219179766252637,"class2"
0.08859335584566,0.515621437691152,0.505577697185799,0.554931186139584,0.518553233705461,0.97707493044436,0.168466167990118,0.664047298021615,0.65642020246014,0.427120812237263,"class1"
0.499432651558891,0.619903313694522,0.38352245115675,0.359714671969414,0.311501523945481,0.189220180967823,0.31307372986339,0.227342368103564,0.668046298436821,0.56454844516702,"class2"
0.247530375840142,0.155186444055289,0.835629759822041,0.492246911162511,0.744536350714043,0.909433758119121,0.101763798622414,0.46527978614904,0.389039927860722,0.141973756253719,"class2"
0.101631915429607,0.475182643625885,0.272136170882732,0.507692118408158,0.0195057904347777,0.980925822863355,0.646412023343146,0.917090597562492,0.454891132656485,0.903411994688213,"class1"
0.77093990566209,0.352411948144436,0.603254847461358,0.0837994611356407,0.944774181349203,0.601574309868738,0.668165219016373,0.429711547214538,0.937307570595294,0.104028599569574,"class1"
0.666488288436085,0.845859925495461,0.221445244504139,0.633318071020767,0.695166127756238,0.872393040219322,0.851282774237916,0.683467560447752,0.853894871659577,0.567807500716299,"class1"
0.378124500159174,0.647638029186055,0.0332713746465743,0.1013609750662,0.648301048669964,0.0989508631173521,0.863443447742611,0.517236264422536,0.224897864507511,0.804982110857964,"class1"
0.40337803424336,0.146318767452613,0.317421513609588,0.829967759083956,0.704509868053719,0.242473933380097,0.424583515385166,0.53639775258489,0.347500410396606,0.732208389556035,"class1"
0.675223418744281,0.300264324527234,0.812143957708031,0.864553292281926,0.166075357003137,0.477039480349049,0.471731211058795,0.55237198760733,0.375085867242888,0.0540084231179208,"class2"
0.462812521262094,0.0563576063141227,0.397022096673027,0.536870100069791,0.0222076941281557,0.505658074747771,0.104685688158497,0.306536715477705,0.969427547883242,0.685512098250911,"class1"
0.634071186883375,0.634518455015495,0.424518117448315,0.886788937263191,0.0920662165153772,0.01556236599572,0.843281976645812,0.201733425492421,0.141535225324333,0.299364614998922,"class2"
0.206237333361059,0.353992040967569,0.124458057340235,0.285199325531721,0.557635602774099,0.718905709218234,0.0336889389436692,0.723196481820196,0.0303710703738034,0.907494312850758,"class1"
0.098333609290421,0.127532717073336,0.192987502552569,0.616663359105587,0.248517438070849,0.0609619906172156,0.472700588870794,0.42238486954011,0.445754229091108,0.909939353121445,"class1"
0.0218718450050801,0.413451188942418,0.72173324576579,0.165939292404801,0.981622156919912,0.608383373357356,0.12518813717179,0.926243240945041,0.907701620832086,0.703458558535203,"class1"
0.417409815825522,0.859112347709015,0.895515714073554,0.303661340149119,0.00361848622560501,0.714881624095142,0.307198313530535,0.390588785056025,0.502233675215393,0.477744288975373,"class2"
0.780676966533065,0.00692769838497043,0.212523337686434,0.997633405029774,0.547247467096895,0.176519382512197,0.237474080407992,0.238558567129076,0.0572914956137538,0.919756700983271,"class1"
0.57277119695209,0.733203298179433,0.0743689592927694,0.697403292870149,0.410614766646177,0.286941220983863,0.145666986471042,0.0480708586983383,0.734447393333539,0.741213091416284,"class1"
0.420385884819552,0.362040693638846,0.628724094945937,0.0671857360284775,0.562771250959486,0.00856456602923572,0.0105284249875695,0.3879606036935,0.768561777193099,0.845261320471764,"class2"
0.395377381704748,0.75959417107515,0.0655322673264891,0.233579919440672,0.425393512705341,0.718995042610914,0.62568942992948,0.26276991632767,0.614271240774542,0.904176609357819,"class1"
