,Unnamed: 0,userId,movieId,rating,timestamp
208,211,1,2572,4.0,964981799
209,212,1,2573,4.0,964981799
210,213,1,2574,5.0,964982328
211,214,1,2580,5.0,964984054
212,215,1,2582,5.0,964981144
213,216,1,2604,4.0,964981725
214,217,1,2609,4.0,964981775
215,218,1,2637,4.0,964982271
216,219,1,2675,5.0,964980668
217,220,1,2697,4.0,964980683
218,221,1,2714,4.0,964982271
219,222,1,2734,5.0,964981589
220,223,1,2765,5.0,964983737
221,224,1,2766,5.0,964981909
222,225,1,2789,5.0,964982363
223,226,1,2799,4.0,964982417
224,227,1,2803,4.0,964980694
225,228,1,2837,5.0,964981855
226,229,1,2848,4.0,964981220
227,230,1,2992,4.0,964982903
228,231,1,3674,5.0,964984002
229,232,2,278,3.0,1445714835
230,233,2,292,4.0,1445715029
231,234,2,1285,4.5,1445715228
232,235,2,2675,4.0,1445714885
233,236,2,4616,4.0,1445714952
234,237,2,5306,3.5,1445714960
235,238,2,6254,4.0,1445715013
236,240,2,6711,4.5,1445715141
237,241,2,6802,5.0,1445714980
238,242,2,7011,4.5,1445715154
239,243,2,7155,3.0,1445714974
240,244,2,7259,4.0,1445714926
241,245,2,7324,3.0,1445714941
242,246,2,7373,4.0,1445714841
243,247,2,7416,4.5,1445715340
244,248,2,7437,5.0,1445715172
245,249,2,7591,4.0,1445715166
246,250,2,7698,5.0,1445715189
247,251,2,7769,3.5,1445714891
248,252,2,7777,2.5,1445714938
249,253,2,8064,3.5,1445714874
250,254,2,8306,5.0,1445714966
251,255,2,8377,3.0,1445715145
252,256,2,8467,4.0,1445714882
253,257,2,8510,2.0,1445715276
254,258,2,8551,3.5,1445714854
255,259,2,8682,5.0,1445715272
256,260,2,8829,5.0,1445714851
257,261,3,31,0.5,1306463578
258,262,3,462,0.5,1306464275
259,263,3,546,0.5,1306463619
260,264,3,566,0.5,1306464228
261,265,3,586,0.5,1306463595
262,266,3,657,5.0,1306463611
263,267,3,697,0.5,1306463567
264,268,3,833,0.5,1306463627
265,269,3,854,0.5,1306464216
266,270,3,963,0.5,1306463569
267,271,3,972,0.5,1306463624
268,272,3,975,3.5,1306463323
269,273,3,1001,0.5,1306464189
270,274,3,1055,3.0,1306463561
271,275,3,1191,4.5,1306464003
272,276,3,1494,0.5,1306464175
273,277,3,1545,0.5,1306463572
274,278,3,1554,0.5,1306464261
275,279,3,1568,2.0,1306463559
276,280,3,1702,4.0,1306463631
277,281,3,1825,0.5,1306464293
278,282,3,2142,5.0,1306463925
279,283,3,2281,4.5,1306464054
280,284,3,2417,0.5,1306463638
281,285,3,2766,5.0,1306463603
282,286,3,2946,0.5,1306464245
283,287,3,3336,5.0,1306463770
284,288,3,3667,0.5,1306464284
285,289,3,3735,5.0,1306463718
286,290,3,4046,5.0,1306463708
287,291,3,4051,4.5,1306464021
288,292,3,4123,5.0,1306463825
289,293,3,4274,0.5,1306464204
290,294,3,4596,5.0,1306463670
291,295,3,5053,4.5,1306464036
292,296,3,5081,5.0,1306463684
293,297,3,5505,4.5,1306463993
294,298,3,7115,5.0,1306463815
295,300,4,21,3.0,986935199
296,301,4,32,2.0,945173447
297,302,4,42,3.0,986935047
298,303,4,44,2.0,945173425
299,304,4,48,3.0,964622786
300,305,4,53,3.0,964538444
301,306,4,95,4.0,986848784
302,307,4,109,5.0,964622758
303,308,4,110,1.0,986848920
304,309,4,136,5.0,945078571
305,310,4,144,3.0,945078428
306,311,4,149,5.0,964622565
307,312,4,162,2.0,945079259
308,313,4,184,5.0,945079078
309,314,4,190,1.0,945629040
310,315,4,199,5.0,964622684
311,316,4,202,2.0,945173513
312,317,4,212,3.0,986848894
313,318,4,225,5.0,945079259
314,319,4,229,5.0,964538468
315,320,4,258,1.0,945173350
316,321,4,279,5.0,945079182
317,322,4,301,5.0,964538500
318,323,4,304,4.0,945629063
319,324,4,307,4.0,964622786
320,325,4,310,3.0,986934901
321,326,4,316,3.0,964623306
322,327,4,327,4.0,945078690
323,328,4,362,2.0,945078467
324,329,4,385,1.0,986934915
325,330,4,392,2.0,986848828
326,331,4,399,5.0,945079259
327,332,4,414,5.0,945174290
328,333,4,430,5.0,945079872
329,334,4,445,1.0,945079106
330,335,4,472,5.0,945078636
331,336,4,473,1.0,964538832
332,337,4,486,2.0,945079301
333,338,4,507,4.0,945079670
334,339,4,511,5.0,964539986
335,340,4,513,3.0,986848609
336,341,4,516,2.0,945078587
337,342,4,521,5.0,964540008
338,343,4,547,3.0,945079906
339,344,4,578,4.0,986935230
340,345,4,605,3.0,945078601
341,346,4,629,4.0,945079106
342,347,4,677,4.0,964622714
343,348,4,681,5.0,964623347
344,349,4,682,4.0,945079653
345,350,4,685,4.0,945078446
346,351,4,687,4.0,945079837
347,352,4,691,5.0,945173902
348,353,4,693,5.0,945173989
349,354,4,695,5.0,945173902
350,355,4,697,5.0,945079670
351,356,4,702,5.0,945079521
352,357,4,703,5.0,945173602
353,358,4,712,5.0,964538571
354,360,4,784,4.0,945079232
355,361,4,800,5.0,945173654
356,362,4,809,3.0,964540578
357,363,4,811,2.0,986934819
358,364,4,816,4.0,945079483
359,365,4,818,5.0,945173692
360,366,4,820,2.0,945078946
361,367,4,821,5.0,986934696
362,368,4,825,5.0,945079259
363,369,4,827,5.0,964539723
364,370,4,834,3.0,964538500
365,371,4,841,5.0,964539723
366,372,4,864,5.0,986934625
367,373,4,885,4.0,964539180
368,374,4,887,1.0,964778513
369,375,4,892,5.0,964538500
370,376,4,899,5.0,964538763
371,377,4,900,5.0,964538763
372,378,4,901,3.0,964538728
373,379,4,902,2.0,945078967
374,380,4,906,5.0,945174025
375,381,4,913,1.0,964539205
376,382,4,915,4.0,945079729
377,383,4,921,4.0,964539961
378,384,4,927,4.0,964539326
379,385,4,950,5.0,945174008
380,386,4,959,4.0,964538728
381,387,4,965,4.0,964622684
382,388,4,966,4.0,986849037
383,389,4,979,2.0,986934832
384,390,4,982,5.0,945079653
385,391,4,983,5.0,945078690
386,392,4,988,4.0,945079653
387,393,4,991,4.0,964538763
388,394,4,1003,3.0,945078467
389,395,4,1072,1.0,945173766
390,396,4,1114,5.0,945079767
391,397,4,1125,4.0,945173492
392,398,4,1147,4.0,964622830
393,399,4,1155,4.0,945079790
394,400,4,1184,3.0,986935244
395,401,4,1200,1.0,945079906
396,402,4,1219,2.0,945079837
397,403,4,1233,4.0,964622758
398,404,4,1285,1.0,945629015
399,405,4,1291,4.0,945079956
400,406,4,1299,4.0,945079889
401,407,4,1300,5.0,945079143
402,408,4,1301,3.0,964539357
403,409,4,1349,5.0,945174134
404,410,4,1364,2.0,986849001
405,411,4,1375,4.0,964622642
406,412,4,1377,3.0,964622617
407,413,4,1382,2.0,964539431
408,414,4,1385,4.0,945629179
409,415,4,1391,3.0,964540505
410,416,4,1397,4.0,964622714
411,417,4,1398,1.0,986934786
412,418,4,1405,3.0,986934870
413,420,4,1444,2.0,964622684
414,421,4,1445,5.0,945078967
415,422,4,1446,4.0,986934786
416,423,4,1495,2.0,945078690
417,424,4,1542,4.0,945079052
418,425,4,1544,5.0,945079521
419,426,4,1572,4.0,986935016
420,427,4,1604,3.0,986935328
421,428,4,1609,5.0,986934738
422,429,4,1629,5.0,964539855
423,430,4,1641,5.0,945174008
424,431,4,1651,4.0,945079729
425,432,4,1652,5.0,964540008
426,433,4,1698,1.0,945629238
427,434,4,1731,1.0,964622590
428,435,4,1742,2.0,964538964
429,436,4,1754,4.0,945078467
430,437,4,1762,4.0,964622590
431,438,4,1792,5.0,945079164
432,439,4,1797,3.0,964623306
433,440,4,1807,4.0,986935302
434,441,4,1856,4.0,945079858
435,442,4,1940,1.0,945173385
436,443,4,1950,5.0,945078863
437,444,4,1961,5.0,964622684
438,445,4,1980,1.0,986848894
439,446,4,2015,4.0,945079790
440,447,4,2021,5.0,945079013
441,448,4,2037,2.0,945078542
442,449,4,2079,4.0,964539986
443,450,4,2080,1.0,964778621
444,451,4,2085,2.0,945173553
445,452,4,2098,5.0,964539628
446,453,4,2137,5.0,945078814
447,454,4,2146,5.0,964539140
448,455,4,2159,4.0,986935016
449,456,4,2198,4.0,945078708
450,457,4,2202,5.0,986934870
451,458,4,2227,2.0,945078528
452,459,4,2239,2.0,945078946
453,460,4,2260,4.0,986848610
454,461,4,2287,4.0,986936200
455,462,4,2298,5.0,945079920
456,463,4,2309,4.0,986934884
457,464,4,2326,3.0,964778197
458,465,4,2329,5.0,964622487
459,466,4,2383,4.0,964539121
460,467,4,2394,1.0,964538930
461,468,4,2395,4.0,964539771
462,469,4,2414,4.0,964539828
463,470,4,2443,4.0,964623306
464,471,4,2489,4.0,986934498
465,472,4,2511,3.0,964622758
466,473,4,2518,5.0,964538329
467,474,4,2527,4.0,964539395
468,475,4,2547,4.0,986849238
469,476,4,2606,2.0,964538243
470,477,4,2609,1.0,986848908
471,478,4,2624,5.0,964538351
472,480,4,2682,1.0,986935199
473,481,4,2832,3.0,964539085
474,482,4,2848,3.0,986936207
475,483,4,2881,5.0,986849180
476,484,4,2908,4.0,986934465
477,485,4,2917,3.0,986849149
478,486,4,2960,4.0,986849164
479,487,4,2984,4.0,986849130
480,488,4,2989,3.0,986934819
481,489,4,2999,1.0,986849254
482,490,4,3005,3.0,986848856
483,491,4,3006,4.0,986849180
484,492,4,3011,3.0,986849201
485,493,4,3012,3.0,986849226
486,494,4,3016,4.0,986849149
487,495,4,3017,5.0,986848753
488,496,4,3043,3.0,986848665
489,497,4,3070,4.0,986934901
490,498,4,3088,3.0,986848685
491,499,4,3104,3.0,986848700
492,500,4,3142,2.0,1007569424
493,501,4,3153,5.0,986848685
494,502,4,3158,4.0,1007574542
495,503,4,3162,3.0,1007569465
496,504,4,3167,2.0,1007569424
497,505,4,3174,4.0,1007574470
498,506,4,3197,1.0,1007569465
499,507,4,3220,4.0,1007569586
500,508,4,3242,3.0,1007574509
501,509,4,3413,1.0,1007569586
502,510,4,3476,3.0,1007574532
503,511,4,3487,5.0,1007569445
504,512,4,3566,3.0,1007569445
505,513,4,3575,4.0,1007574532
506,514,4,3580,4.0,1007569465
507,515,4,3619,5.0,1007569424
508,516,5,1,4.0,847434962
509,517,5,21,4.0,847435238
510,518,5,33,4.0,847434881
511,519,5,34,4.0,847435292
512,520,5,36,3.0,847434961
513,521,5,47,4.0,847434881
514,522,5,53,5.0,847435238
515,523,5,98,4.0,847434880
516,524,5,124,3.0,847434748
517,525,5,127,3.0,847434802
518,526,5,199,4.0,847435292
519,527,5,212,5.0,847435337
520,528,5,218,3.0,847435292
521,529,5,226,4.0,847435238
522,530,5,229,3.0,847435129
523,531,5,230,1.0,847435311
524,532,5,252,5.0,847435311
525,533,5,258,5.0,847434748
526,534,5,261,3.0,847435337
527,535,5,276,2.0,847434832
528,536,5,278,3.0,847434880
529,537,5,303,3.0,847434802
530,538,5,308,3.0,847434832
531,540,5,323,3.0,847434882
532,541,5,326,4.0,847435129
533,542,5,338,2.0,847434748
534,543,5,356,3.0,847435292
535,544,5,399,4.0,847434801
536,545,5,413,4.0,847435337
537,546,5,414,5.0,847435311
538,547,5,451,3.0,847435129
539,548,5,462,5.0,847434960
540,549,5,465,4.0,847435258
541,550,5,468,3.0,847435311
542,551,5,507,4.0,847434801
543,552,5,508,3.0,847435258
544,553,5,509,5.0,847434747
545,554,5,510,3.0,847434747
546,555,5,512,5.0,847435238
547,556,5,513,5.0,847434832
548,557,5,514,5.0,847435292
549,558,5,515,3.0,847434962
550,559,5,521,3.0,847435258
551,560,6,2,4.0,845553522
552,561,6,3,5.0,845554296
553,562,6,4,3.0,845554349
554,563,6,5,5.0,845553938
555,564,6,6,4.0,845553757
556,565,6,7,4.0,845554264
557,566,6,8,3.0,845555281
558,567,6,10,3.0,845553253
559,568,6,11,4.0,845553489
560,569,6,13,3.0,845555588
561,570,6,15,4.0,845554505
562,571,6,16,4.0,845553819
563,572,6,17,4.0,845553559
564,573,6,19,2.0,845553382
565,574,6,21,2.0,845553382
566,575,6,22,5.0,845553875
567,576,6,24,4.0,845554397
568,577,6,25,3.0,845553695
569,578,6,26,4.0,845555362
570,579,6,27,3.0,845555402
571,580,6,31,3.0,845553819
572,581,6,32,4.0,845553426
573,582,6,33,4.0,845553354
574,583,6,34,5.0,845553726
575,584,6,38,4.0,845554962
576,585,6,40,4.0,845555607
577,586,6,42,3.0,845553907
578,587,6,43,4.0,845554551
579,588,6,44,4.0,845553317
580,589,6,47,1.0,845553381
581,590,6,50,4.0,845555402
582,591,6,54,4.0,845554263
583,592,6,55,4.0,845555454
584,593,6,56,4.0,845553660
585,594,6,59,3.0,845555070
586,595,6,60,3.0,845555151
587,596,6,69,4.0,845555317
588,597,6,72,3.0,845554907
589,598,6,78,5.0,845556131
590,600,6,80,2.0,845555694
591,601,6,81,4.0,845555124
592,602,6,82,4.0,845555454
593,603,6,83,4.0,845554584
594,604,6,85,4.0,845553559
595,605,6,89,3.0,845555151
596,606,6,91,1.0,845555436
597,607,6,93,4.0,845554349
598,608,6,94,3.0,845553757
599,609,6,98,5.0,845553283
600,610,6,100,4.0,845553994
601,611,6,101,3.0,845556257
602,612,6,110,3.0,845555342
603,613,6,114,3.0,845554987
604,614,6,116,3.0,845555024
605,615,6,117,4.0,845553586
606,616,6,119,4.0,845553966
607,617,6,120,4.0,845555607
608,618,6,124,4.0,845553110
609,619,6,125,4.0,845553586
610,620,6,127,3.0,845553146
611,621,6,132,4.0,845553660
612,622,6,133,3.0,845555006
613,623,6,134,5.0,845553457
614,624,6,135,3.0,845553253
615,625,6,137,3.0,845553907
616,626,6,139,3.0,845553146
617,627,6,141,5.0,845553695
618,628,6,143,3.0,845554263
619,629,6,144,3.0,845555402
620,630,6,147,3.0,845554479
621,631,6,150,3.0,845554931
622,632,6,152,1.0,845555362
623,633,6,153,2.0,845555006
624,634,6,154,3.0,845553938
625,635,6,157,3.0,845553283
626,636,6,158,3.0,845553619
627,637,6,161,3.0,845556241
628,638,6,163,2.0,845554931
629,639,6,166,4.0,845554455
630,640,6,167,3.0,845553586
631,641,6,170,3.0,845556290
632,642,6,173,3.0,845553619
633,643,6,174,3.0,845555477
634,644,6,176,4.0,845554024
635,645,6,177,3.0,845553253
636,646,6,178,3.0,845556106
637,647,6,179,4.0,845556310
638,648,6,181,4.0,845556181
639,649,6,185,4.0,845554099
640,650,6,186,3.0,845555382
641,651,6,187,2.0,845553994
642,652,6,188,3.0,845556131
643,653,6,190,4.0,845554024
644,654,6,192,3.0,845553794
645,655,6,193,4.0,845553381
646,656,6,197,5.0,845553966
647,657,6,198,3.0,845553174
648,658,6,201,2.0,845554176
649,660,6,204,4.0,845553875
650,661,6,206,3.0,845554987
651,662,6,207,3.0,845555571
652,663,6,210,3.0,845555588
653,664,6,213,5.0,845554263
654,665,6,215,4.0,845555588
655,666,6,216,3.0,845556257
656,667,6,217,4.0,845553619
657,668,6,218,3.0,845553283
658,669,6,219,3.0,845555655
659,670,6,221,3.0,845553726
660,671,6,222,5.0,845554176
661,672,6,223,3.0,845555172
662,673,6,226,4.0,845553695
663,674,6,227,5.0,845554551
664,675,6,229,3.0,845553726
665,676,6,230,3.0,845553457
666,677,6,231,3.0,845554376
667,678,6,233,3.0,845555172
668,679,6,234,4.0,845555249
669,680,6,236,3.0,845553875
670,681,6,237,4.0,845555151
671,682,6,239,4.0,845553907
672,683,6,240,5.0,845553844
673,684,6,242,3.0,845555436
674,685,6,244,4.0,845554320
675,686,6,245,3.0,845553522
676,687,6,250,2.0,845553283
677,688,6,251,3.0,845554455
678,689,6,253,3.0,845555571
679,690,6,254,4.0,845553253
680,691,6,255,3.0,845553660
681,692,6,258,2.0,845553110
682,693,6,263,3.0,845555436
683,694,6,264,3.0,845554099
684,695,6,265,4.0,845555546
685,696,6,270,3.0,845556119
686,697,6,272,1.0,845555151
687,698,6,273,3.0,845555546
688,699,6,274,5.0,845554603
689,700,6,275,4.0,845553522
690,701,6,276,5.0,845553174
691,702,6,277,4.0,845553457
692,703,6,278,5.0,845553200
693,704,6,286,1.0,845554062
694,705,6,288,4.0,845553200
695,706,6,289,3.0,845555071
696,707,6,291,3.0,845555046
697,708,6,292,5.0,845553757
698,709,6,295,3.0,845556223
699,710,6,296,5.0,845553586
700,711,6,298,4.0,845553253
701,712,6,299,4.0,845555265
702,713,6,301,3.0,845553938
703,714,6,302,3.0,845555172
704,715,6,303,3.0,845553146
705,716,6,306,3.0,845555300
706,717,6,307,3.0,845553938
707,718,6,308,5.0,845553146
708,720,6,310,4.0,845554455
709,721,6,311,3.0,845555382
710,722,6,312,4.0,845553726
711,723,6,313,4.0,845555402
712,724,6,314,4.0,845553819
713,725,6,315,5.0,845553200
714,726,6,316,3.0,845553457
715,727,6,317,3.0,845555265
716,728,6,318,3.0,845556412
717,729,6,319,3.0,845555094
718,730,6,320,4.0,845554376
719,731,6,321,3.0,845553994
720,732,6,323,5.0,845553317
721,733,6,325,3.0,845554962
722,734,6,326,4.0,845553317
723,735,6,327,5.0,845553726
724,736,6,329,4.0,845553794
725,737,6,330,3.0,845554141
726,738,6,333,3.0,845554296
727,739,6,335,5.0,845553317
728,740,6,336,3.0,845554987
729,741,6,338,4.0,845553110
730,742,6,339,3.0,845553994
731,743,6,340,3.0,845554397
732,744,6,341,3.0,845554320
733,745,6,351,3.0,845554603
734,746,6,356,3.0,845553354
735,747,6,357,3.0,845554505
736,748,6,360,4.0,845554420
737,749,6,361,3.0,845554962
738,750,6,364,3.0,845554224
739,751,6,371,3.0,845554551
740,752,6,377,5.0,845553489
741,753,6,379,4.0,845553200
742,754,6,380,3.0,845553489
743,755,6,382,3.0,845554505
744,756,6,384,4.0,845553457
745,757,6,388,3.0,845555124
746,758,6,392,4.0,845555024
747,759,6,396,4.0,845553283
748,760,6,397,3.0,845554062
749,761,6,399,5.0,845553174
750,762,6,400,3.0,845555546
751,763,6,402,3.0,845555281
752,764,6,405,2.0,845553844
753,765,6,407,4.0,845553907
754,766,6,408,4.0,845555477
755,767,6,411,3.0,845555632
756,768,6,413,4.0,845553522
757,769,6,414,4.0,845554099
758,770,6,416,4.0,845554141
759,771,6,419,5.0,845553200
760,772,6,423,3.0,845553794
761,773,6,427,3.0,845554505
762,774,6,428,3.0,845554584
763,775,6,429,4.0,845554141
764,776,6,431,3.0,845555172
765,777,6,432,3.0,845554176
766,778,6,435,3.0,845553819
767,780,6,439,3.0,845554455
768,781,6,441,3.0,845555317
769,782,6,444,4.0,845553586
770,783,6,445,3.0,845553522
771,784,6,446,3.0,845555546
772,785,6,451,4.0,845553794
773,786,6,452,4.0,845554908
774,787,6,456,3.0,845553844
775,788,6,460,3.0,845554479
776,789,6,462,3.0,845553426
777,790,6,465,3.0,845554296
778,791,6,466,3.0,845554224
779,792,6,470,3.0,845556181
780,793,6,471,3.0,845554551
781,794,6,473,3.0,845553426
782,795,6,474,3.0,845554099
783,796,6,476,4.0,845554524
784,797,6,477,3.0,845554099
785,798,6,479,2.0,845554349
786,799,6,481,3.0,845554908
787,800,6,485,3.0,845553875
788,801,6,486,5.0,845553559
789,802,6,495,4.0,845555342
790,803,6,498,3.0,845555070
791,804,6,506,5.0,845553381
792,805,6,507,5.0,845553146
793,806,6,508,3.0,845553317
794,807,6,509,5.0,845553109
795,808,6,510,3.0,845553109
796,809,6,511,4.0,845553174
797,810,6,512,4.0,845553819
798,811,6,513,5.0,845553174
799,812,6,514,3.0,845554141
800,813,6,515,4.0,845553354
801,814,6,520,3.0,845555024
802,815,6,521,3.0,845553844
803,816,6,522,4.0,845555342
804,817,6,528,5.0,845554062
805,818,6,534,3.0,845555300
806,819,6,535,4.0,845555265
807,820,6,541,4.0,845555046
808,821,6,544,1.0,845555362
809,822,6,546,4.0,845555151
810,823,6,553,3.0,845556147
811,824,6,556,3.0,845555342
812,825,6,569,3.0,845555694
813,826,6,571,3.0,845556378
814,827,6,573,4.0,845556147
815,828,6,575,3.0,845555571
816,829,6,578,4.0,845554376
817,830,6,579,5.0,845555249
818,831,6,580,3.0,845556223
819,832,6,581,4.0,845555317
820,833,6,585,2.0,845555694
821,834,6,595,5.0,845553619
822,835,6,601,3.0,845555046
823,836,6,608,1.0,845555006
824,837,6,610,3.0,845555632
825,838,6,613,3.0,845556462
826,840,6,619,5.0,845554584
827,841,6,626,3.0,845556506
828,842,6,628,3.0,845555656
829,843,6,630,3.0,845556194
830,844,6,631,4.0,845554584
831,845,6,640,3.0,845555514
832,846,6,645,5.0,845556222
833,847,6,648,4.0,845556194
834,848,6,650,3.0,845556241
835,849,6,651,4.0,845555514
836,850,6,652,3.0,845556120
837,851,6,655,3.0,845555675
838,852,6,656,4.0,845556340
839,853,6,659,4.0,845555694
840,854,6,663,3.0,845556412
841,855,6,669,3.0,845556181
842,856,6,670,3.0,845556340
843,857,6,674,3.0,845556448
844,858,6,676,3.0,845556241
845,859,6,748,3.0,845556808
846,860,6,749,3.0,845556567
